model,pipeline_variant,cross_encoder_model,query_id,query,relevant_input,relevant_resolved,relevant_count,predicted_top1,predicted_top1_score,expected_rank,top1_correct,hit@1,hit@10,hit@20,hit@30,hit@50,mrr@10,ndcg@10,map@10,recall@10,top10_materials,top10_scores
BAAI/bge-m3,baseline,-,114,IfcPavement Splittmastixasphalt,Gussasphalt,Gussasphalt,1,Gipsfaserplatte,0.477807,29,False,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,Gipsfaserplatte | Bohrpfahlbeton | Bitumenemulsion | Hartbeton zweischichtig | Hartbeton einschichtig | Polysulfiddichtungsmasse | Natursteinplatte geschnitten | Faserzementplatte | Polyamid PA glasfaserverstärkt | Gipskartonplatte,0.477807 | 0.474991 | 0.470231 | 0.469706 | 0.468565 | 0.467192 | 0.462847 | 0.462803 | 0.460135 | 0.459875
BAAI/bge-m3,baseline,-,115,IfcPavement Offenporiger Asphalt,Gussasphalt,Gussasphalt,1,Tiefgründung Ortbetonverdrängungspfahl 660/580,0.520051,97,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Tiefgründung Ortbetonverdrängungspfahl 660/580 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Hartbeton einschichtig | Bohrpfahlbeton | Tiefgründung Vorgefertigter Betonpfahl | Hartbeton zweischichtig | Magerbeton | Dichtungsbahn Polyolefin FPO | Tiefbaubeton | Polyurethan PUR PIR,0.520051 | 0.513720 | 0.513225 | 0.506863 | 0.503045 | 0.501178 | 0.494636 | 0.484867 | 0.478248 | 0.476303
BAAI/bge-m3,baseline,-,116,IfcPavement Bitumenmischgut,Gussasphalt,Gussasphalt,1,Bitumenemulsion,0.597730,27,False,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,Bitumenemulsion | Dichtungsbahn bituminös | Heissbitumen | 2-Komponenten Klebstoff | Betonfertigteil normalfest | Betonfertigteil hochfest | Magerbeton | Konstruktionsvollholz | Tiefbaubeton | Silicon-Fugenmasse,0.597730 | 0.533460 | 0.480361 | 0.479271 | 0.476891 | 0.474634 | 0.465542 | 0.463182 | 0.459660 | 0.459519
BAAI/bge-m3,baseline,-,117,IfcPavement Polymermodifiziertes Bitumen,Gussasphalt,Gussasphalt,1,Bitumenemulsion,0.548063,92,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Bitumenemulsion | Dichtungsbahn bituminös | Polyurethan PUR PIR | Polypropylen PP | Polyethylen PE | Polysulfiddichtungsmasse | Polycarbonat PC | Polyamid PA glasfaserverstärkt | Dichtungsbahn Polyolefin FPO | 2-Komponenten Klebstoff,0.548063 | 0.515327 | 0.496502 | 0.494670 | 0.493698 | 0.491583 | 0.485100 | 0.483074 | 0.473854 | 0.472500
BAAI/bge-m3,baseline,-,118,IfcPavement Hydraulisch gebundene Tragschicht,Hartbeton einschichtig | Hartbeton zweischichtig,Hartbeton einschichtig | Hartbeton zweischichtig,2,Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich,0.559694,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.693426,0.583333,1.000000,Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich | Hartbeton zweischichtig | Hartbeton einschichtig | Spanplatte Harnstoff-Formaldehyd-gebunden beschichtet Trockenbereich | OSB Platte Phenol-Formaldehyd-gebunden Feuchtbereich | Spanplatte Harnstoff-Formaldehyd-gebunden Trockenbereich | Sperrholz Multiplex Phenol-Formaldehyd-gebunden Feuchtbereich | Mitteldichte Faserplatte MDF Harnstoff-Formaldehyd-gebunden | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Tiefgründung Ortbetonverdrängungspfahl 560/480,0.559694 | 0.552555 | 0.551140 | 0.534029 | 0.519601 | 0.519438 | 0.517856 | 0.498884 | 0.497337 | 0.496744
BAAI/bge-m3,baseline,-,119,IfcPavement Ungebundene Tragschicht,Kies gebrochen,Kies gebrochen,1,Hartbeton einschichtig,0.571675,77,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Hartbeton einschichtig | Hartbeton zweischichtig | Tiefgründung Vorgefertigter Betonpfahl | Spanplatte Harnstoff-Formaldehyd-gebunden beschichtet Trockenbereich | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Spanplatte Harnstoff-Formaldehyd-gebunden Trockenbereich | Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich | Balkenschichtholz | Baugrubensicherung Bohrpfahlwand unverankert,0.571675 | 0.546761 | 0.504012 | 0.491897 | 0.491701 | 0.491472 | 0.488108 | 0.486056 | 0.479443 | 0.472975
BAAI/bge-m3,baseline,-,120,IfcPavement Beton C30/37,Hartbeton einschichtig | Hartbeton zweischichtig,Hartbeton einschichtig | Hartbeton zweischichtig,2,Tiefbaubeton,0.524232,7,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.142857,0.397809,0.196429,1.000000,Tiefbaubeton | Betonfertigteil hochfest | Betonfertigteil normalfest | Tiefgründung Vorgefertigter Betonpfahl | Magerbeton | Bohrpfahlbeton | Hartbeton zweischichtig | Hartbeton einschichtig | Dichtungsbahn bituminös | Glasfaserbeton,0.524232 | 0.512895 | 0.494802 | 0.493192 | 0.489650 | 0.480332 | 0.478793 | 0.472851 | 0.463899 | 0.462774
BAAI/bge-m3,baseline,-,121,IfcPavement Stahlbeton C30/37,Hartbeton einschichtig | Hartbeton zweischichtig,Hartbeton einschichtig | Hartbeton zweischichtig,2,Tiefbaubeton,0.554235,4,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.250000,0.501266,0.325000,1.000000,Tiefbaubeton | Betonfertigteil hochfest | Tiefgründung Vorgefertigter Betonpfahl | Hartbeton einschichtig | Hartbeton zweischichtig | Betonfertigteil normalfest | Magerbeton | Glasfaserbeton | Bohrpfahlbeton | Tiefgründung Ortbetonbohrpfahl 700,0.554235 | 0.508188 | 0.499874 | 0.496509 | 0.496264 | 0.489649 | 0.489252 | 0.487747 | 0.484731 | 0.468038
BAAI/bge-m3,baseline,-,122,IfcPavement Faserbeton C30/37,Hartbeton einschichtig | Hartbeton zweischichtig | Glasfaserbeton,Hartbeton einschichtig | Hartbeton zweischichtig | Glasfaserbeton,3,Glasfaserbeton,0.574653,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.817981,0.633333,1.000000,Glasfaserbeton | Faserzementplatte | Magerbeton | Tiefbaubeton | Hartbeton zweischichtig | Hartbeton einschichtig | Gipsfaserplatte | Betonfertigteil hochfest | Betonfertigteil normalfest | Bohrpfahlbeton,0.574653 | 0.539464 | 0.530530 | 0.526391 | 0.503994 | 0.501789 | 0.497004 | 0.489088 | 0.473001 | 0.472364
BAAI/bge-m3,baseline,-,123,IfcPavement UHPC,Hartbeton einschichtig | Hartbeton zweischichtig | Betonfertigteil hochfest | Betonfertigteil normalfest,Hartbeton einschichtig | Hartbeton zweischichtig | Betonfertigteil hochfest | Betonfertigteil normalfest,4,Hartbeton einschichtig,0.513272,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.804810,0.687500,0.750000,Hartbeton einschichtig | Hartbeton zweischichtig | Polycarbonat PC | Betonfertigteil hochfest | Polyurethan PUR PIR | Hartfaserplatte | Polyester UP glasfaserverstärkt | Faserzementplatte | Bohrpfahlbeton | Bitumenemulsion,0.513272 | 0.498935 | 0.478217 | 0.463581 | 0.457584 | 0.452920 | 0.448895 | 0.443780 | 0.443195 | 0.436533
BAAI/bge-m3,baseline,-,124,IfcPavement Hydraulisch gebundenes Fundament,Hartbeton einschichtig | Hartbeton zweischichtig,Hartbeton einschichtig | Hartbeton zweischichtig,2,Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich,0.562045,5,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.200000,0.455605,0.266667,1.000000,Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich | Tiefgründung Vorgefertigter Betonpfahl | Sperrholz Multiplex Phenol-Formaldehyd-gebunden Feuchtbereich | OSB Platte Phenol-Formaldehyd-gebunden Feuchtbereich | Hartbeton zweischichtig | Hartbeton einschichtig | Betonfertigteil hochfest | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Spanplatte Harnstoff-Formaldehyd-gebunden Trockenbereich | Tiefgründung Ortbetonverdrängungspfahl 660/580,0.562045 | 0.543201 | 0.529993 | 0.526072 | 0.522017 | 0.517886 | 0.514549 | 0.513950 | 0.512712 | 0.507718
BAAI/bge-m3,baseline,-,125,IfcPavement Ungebundene Tragschicht,Kies gebrochen,Kies gebrochen,1,Hartbeton einschichtig,0.571675,77,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Hartbeton einschichtig | Hartbeton zweischichtig | Tiefgründung Vorgefertigter Betonpfahl | Spanplatte Harnstoff-Formaldehyd-gebunden beschichtet Trockenbereich | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Spanplatte Harnstoff-Formaldehyd-gebunden Trockenbereich | Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich | Balkenschichtholz | Baugrubensicherung Bohrpfahlwand unverankert,0.571675 | 0.546761 | 0.504012 | 0.491897 | 0.491701 | 0.491472 | 0.488108 | 0.486056 | 0.479443 | 0.472975
BAAI/bge-m3,baseline,-,126,IfcPile Beton C20/25,Bohrpfahlbeton | Tiefgründung Mikrobohrpfahl | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 1200,Bohrpfahlbeton | Tiefgründung Mikrobohrpfahl | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 1200,5,Betonfertigteil normalfest,0.518810,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.213986,0.100000,0.200000,Betonfertigteil normalfest | Bohrpfahlbeton | Betonfertigteil hochfest | Tiefbaubeton | Betonziegel | Tiefgründung Vorgefertigter Betonpfahl | Hartbeton einschichtig | Messing-/Baubronzeblech | Hartbeton zweischichtig | Dichtungsbahn Polyolefin FPO,0.518810 | 0.516095 | 0.512375 | 0.506770 | 0.501746 | 0.485119 | 0.478626 | 0.477765 | 0.471771 | 0.462038
BAAI/bge-m3,baseline,-,127,IfcPile Stahlbeton C20/25,Bohrpfahlbeton | Tiefgründung Mikrobohrpfahl | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 1200,Bohrpfahlbeton | Tiefgründung Mikrobohrpfahl | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 1200,5,Tiefbaubeton,0.541628,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.213986,0.100000,0.200000,Tiefbaubeton | Bohrpfahlbeton | Betonfertigteil normalfest | Betonfertigteil hochfest | Hartbeton einschichtig | Hartbeton zweischichtig | Messing-/Baubronzeblech | Tiefgründung Vorgefertigter Betonpfahl | Stahlblech blank | Betonziegel,0.541628 | 0.526547 | 0.520828 | 0.514333 | 0.514240 | 0.499886 | 0.496840 | 0.489949 | 0.488018 | 0.482232
BAAI/bge-m3,baseline,-,128,IfcPile Stahl,Stahlprofil blank | Stahlblech blank,Stahlprofil blank | Stahlblech blank,2,Stahlblech verzinkt,0.554481,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.693426,0.583333,1.000000,Stahlblech verzinkt | Stahlblech blank | Stahlprofil blank | Armierungsstahl | Bohrpfahlbeton | Chromnickelstahlblech verzinnt | Tiefgründung Vorgefertigter Betonpfahl | Chromstahlblech verzinnt | Betonziegel | Messing-/Baubronzeblech,0.554481 | 0.537935 | 0.535393 | 0.495834 | 0.482232 | 0.465493 | 0.459632 | 0.451839 | 0.440199 | 0.436672
BAAI/bge-m3,baseline,-,129,IfcPile Beton C20/25,Tiefbaubeton | Bohrpfahlbeton,Tiefbaubeton | Bohrpfahlbeton,2,Betonfertigteil normalfest,0.518810,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.650921,0.500000,1.000000,Betonfertigteil normalfest | Bohrpfahlbeton | Betonfertigteil hochfest | Tiefbaubeton | Betonziegel | Tiefgründung Vorgefertigter Betonpfahl | Hartbeton einschichtig | Messing-/Baubronzeblech | Hartbeton zweischichtig | Dichtungsbahn Polyolefin FPO,0.518810 | 0.516095 | 0.512375 | 0.506770 | 0.501746 | 0.485119 | 0.478626 | 0.477765 | 0.471771 | 0.462038
BAAI/bge-m3,baseline,-,130,IfcPile Zementsuspension,Tiefbaubeton | Bohrpfahlbeton | Baukleber Einbettmörtel mineralisch,Tiefbaubeton | Bohrpfahlbeton | Baukleber Einbettmörtel mineralisch,3,Faserzementplatte,0.507324,11,False,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,Faserzementplatte | Holzwolle-Leichtbauplatte zementgebunden | Kunststeinplatte zementgebunden | Hartbeton einschichtig | Bitumenemulsion | Hartbeton zweischichtig | Tiefgründung Vorgefertigter Betonpfahl | Tiefgründung Rüttelstopfsäule | 2-Komponenten Klebstoff | Betonfertigteil hochfest,0.507324 | 0.498180 | 0.485060 | 0.479195 | 0.475177 | 0.474571 | 0.473122 | 0.464407 | 0.464230 | 0.460290
BAAI/bge-m3,baseline,-,131,IfcPile Stahl,Stahlprofil blank | Stahlblech blank,Stahlprofil blank | Stahlblech blank,2,Stahlblech verzinkt,0.554481,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.693426,0.583333,1.000000,Stahlblech verzinkt | Stahlblech blank | Stahlprofil blank | Armierungsstahl | Bohrpfahlbeton | Chromnickelstahlblech verzinnt | Tiefgründung Vorgefertigter Betonpfahl | Chromstahlblech verzinnt | Betonziegel | Messing-/Baubronzeblech,0.554481 | 0.537935 | 0.535393 | 0.495834 | 0.482232 | 0.465493 | 0.459632 | 0.451839 | 0.440199 | 0.436672
BAAI/bge-m3,baseline,-,132,IfcPile Beton C20/25,Tiefgründung Vorgefertigter Betonpfahl | Betonfertigteil hochfest | Betonfertigteil normalfest | Tiefbaubeton,Tiefgründung Vorgefertigter Betonpfahl | Betonfertigteil hochfest | Betonfertigteil normalfest | Tiefbaubeton,4,Betonfertigteil normalfest,0.518810,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.892754,0.770833,1.000000,Betonfertigteil normalfest | Bohrpfahlbeton | Betonfertigteil hochfest | Tiefbaubeton | Betonziegel | Tiefgründung Vorgefertigter Betonpfahl | Hartbeton einschichtig | Messing-/Baubronzeblech | Hartbeton zweischichtig | Dichtungsbahn Polyolefin FPO,0.518810 | 0.516095 | 0.512375 | 0.506770 | 0.501746 | 0.485119 | 0.478626 | 0.477765 | 0.471771 | 0.462038
BAAI/bge-m3,baseline,-,133,IfcPile Beton C20/25,Tiefgründung Vorgefertigter Betonpfahl | Betonfertigteil hochfest | Betonfertigteil normalfest | Tiefbaubeton,Tiefgründung Vorgefertigter Betonpfahl | Betonfertigteil hochfest | Betonfertigteil normalfest | Tiefbaubeton,4,Betonfertigteil normalfest,0.518810,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.892754,0.770833,1.000000,Betonfertigteil normalfest | Bohrpfahlbeton | Betonfertigteil hochfest | Tiefbaubeton | Betonziegel | Tiefgründung Vorgefertigter Betonpfahl | Hartbeton einschichtig | Messing-/Baubronzeblech | Hartbeton zweischichtig | Dichtungsbahn Polyolefin FPO,0.518810 | 0.516095 | 0.512375 | 0.506770 | 0.501746 | 0.485119 | 0.478626 | 0.477765 | 0.471771 | 0.462038
BAAI/bge-m3,baseline,-,134,IfcPile Stahlbeton C20/25,Tiefgründung Vorgefertigter Betonpfahl | Betonfertigteil hochfest | Betonfertigteil normalfest | Tiefbaubeton,Tiefgründung Vorgefertigter Betonpfahl | Betonfertigteil hochfest | Betonfertigteil normalfest | Tiefbaubeton,4,Tiefbaubeton,0.541628,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.876849,0.729167,1.000000,Tiefbaubeton | Bohrpfahlbeton | Betonfertigteil normalfest | Betonfertigteil hochfest | Hartbeton einschichtig | Hartbeton zweischichtig | Messing-/Baubronzeblech | Tiefgründung Vorgefertigter Betonpfahl | Stahlblech blank | Betonziegel,0.541628 | 0.526547 | 0.520828 | 0.514333 | 0.514240 | 0.499886 | 0.496840 | 0.489949 | 0.488018 | 0.482232
BAAI/bge-m3,baseline,-,135,IfcPile Stahl,Stahlprofil blank | Stahlblech blank,Stahlprofil blank | Stahlblech blank,2,Stahlblech verzinkt,0.554481,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.693426,0.583333,1.000000,Stahlblech verzinkt | Stahlblech blank | Stahlprofil blank | Armierungsstahl | Bohrpfahlbeton | Chromnickelstahlblech verzinnt | Tiefgründung Vorgefertigter Betonpfahl | Chromstahlblech verzinnt | Betonziegel | Messing-/Baubronzeblech,0.554481 | 0.537935 | 0.535393 | 0.495834 | 0.482232 | 0.465493 | 0.459632 | 0.451839 | 0.440199 | 0.436672
BAAI/bge-m3,baseline,-,136,IfcPile Mörtel,Baukleber Einbettmörtel mineralisch | Tiefbaubeton | Bohrpfahlbeton,Baukleber Einbettmörtel mineralisch | Tiefbaubeton | Bohrpfahlbeton,3,Baukleber Einbettmörtel mineralisch,0.502876,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.650821,0.466667,0.666667,Baukleber Einbettmörtel mineralisch | Baukleber Einbettmörtel organisch | Betonziegel | Polyurethan PUR PIR | Bohrpfahlbeton | Messing-/Baubronzeblech | Tiefgründung Vorgefertigter Betonpfahl | Tiefgründung Rüttelstopfsäule | Betonfertigteil hochfest | Tiefgründung Mikrobohrpfahl,0.502876 | 0.472056 | 0.438415 | 0.425350 | 0.414853 | 0.408868 | 0.400289 | 0.391836 | 0.386670 | 0.384634
BAAI/bge-m3,baseline,-,137,IfcPile Zementmörtel,Baukleber Einbettmörtel mineralisch | Tiefbaubeton | Bohrpfahlbeton,Baukleber Einbettmörtel mineralisch | Tiefbaubeton | Bohrpfahlbeton,3,Baukleber Einbettmörtel organisch,0.506921,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.477624,0.300000,0.666667,Baukleber Einbettmörtel organisch | Baukleber Einbettmörtel mineralisch | Betonziegel | Faserzementplatte | Bohrpfahlbeton | Betonfertigteil hochfest | Polyurethan PUR PIR | Messing-/Baubronzeblech | Polyethylenvlies PE | Betonfertigteil normalfest,0.506921 | 0.503396 | 0.494314 | 0.446441 | 0.443154 | 0.437768 | 0.436259 | 0.432738 | 0.432474 | 0.427862
BAAI/bge-m3,baseline,-,138,IfcPile Spezialmörtel,Baukleber Einbettmörtel mineralisch | Tiefbaubeton | Bohrpfahlbeton,Baukleber Einbettmörtel mineralisch | Tiefbaubeton | Bohrpfahlbeton,3,Baukleber Einbettmörtel organisch,0.496055,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.452508,0.261905,0.666667,Baukleber Einbettmörtel organisch | Baukleber Einbettmörtel mineralisch | Betonfertigteil hochfest | Polyurethan PUR PIR | Betonfertigteil normalfest | Betonziegel | Bohrpfahlbeton | Tiefgründung Vorgefertigter Betonpfahl | Messing-/Baubronzeblech | Konstruktionsvollholz,0.496055 | 0.491387 | 0.448664 | 0.439789 | 0.417850 | 0.417735 | 0.408686 | 0.407305 | 0.400313 | 0.390747
BAAI/bge-m3,baseline,-,139,IfcPile Beton C20/25,Tiefbaubeton | Bohrpfahlbeton,Tiefbaubeton | Bohrpfahlbeton,2,Betonfertigteil normalfest,0.518810,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.650921,0.500000,1.000000,Betonfertigteil normalfest | Bohrpfahlbeton | Betonfertigteil hochfest | Tiefbaubeton | Betonziegel | Tiefgründung Vorgefertigter Betonpfahl | Hartbeton einschichtig | Messing-/Baubronzeblech | Hartbeton zweischichtig | Dichtungsbahn Polyolefin FPO,0.518810 | 0.516095 | 0.512375 | 0.506770 | 0.501746 | 0.485119 | 0.478626 | 0.477765 | 0.471771 | 0.462038
BAAI/bge-m3,baseline,-,140,IfcPile Stahl,Stahlprofil blank | Stahlblech blank,Stahlprofil blank | Stahlblech blank,2,Stahlblech verzinkt,0.554481,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.693426,0.583333,1.000000,Stahlblech verzinkt | Stahlblech blank | Stahlprofil blank | Armierungsstahl | Bohrpfahlbeton | Chromnickelstahlblech verzinnt | Tiefgründung Vorgefertigter Betonpfahl | Chromstahlblech verzinnt | Betonziegel | Messing-/Baubronzeblech,0.554481 | 0.537935 | 0.535393 | 0.495834 | 0.482232 | 0.465493 | 0.459632 | 0.451839 | 0.440199 | 0.436672
BAAI/bge-m3,baseline,-,141,IfcPlate Stahl,Stahlblech blank | Stahlblech verzinkt,Stahlblech blank | Stahlblech verzinkt,2,Stahlblech verzinkt,0.567488,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Stahlblech verzinkt | Stahlblech blank | Stahlprofil blank | Gipskartonplatte | Gipsfaserplatte | Armierungsstahl | Faserzementplatte | Chromnickelstahlblech verzinnt | Chromstahlblech verzinnt | Messing-/Baubronzeblech,0.567488 | 0.555256 | 0.521319 | 0.505360 | 0.500154 | 0.499195 | 0.486132 | 0.483245 | 0.483232 | 0.480819
BAAI/bge-m3,baseline,-,142,IfcPlate Stahlguss,Stahlblech blank | Stahlblech verzinkt,Stahlblech blank | Stahlblech verzinkt,2,Stahlblech blank,0.553456,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Stahlblech blank | Stahlblech verzinkt | Gipsfaserplatte | Messing-/Baubronzeblech | Stahlprofil blank | Chromstahlblech verzinnt | Chromnickelstahlblech verzinnt | Silicon-Fugenmasse | Polysulfiddichtungsmasse | Chromnickelstahlblech blank,0.553456 | 0.545368 | 0.506401 | 0.500492 | 0.496579 | 0.479010 | 0.477688 | 0.471137 | 0.464864 | 0.460913
BAAI/bge-m3,baseline,-,143,IfcPlate Stahl,Stahlblech blank | Stahlblech verzinkt,Stahlblech blank | Stahlblech verzinkt,2,Stahlblech verzinkt,0.567488,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Stahlblech verzinkt | Stahlblech blank | Stahlprofil blank | Gipskartonplatte | Gipsfaserplatte | Armierungsstahl | Faserzementplatte | Chromnickelstahlblech verzinnt | Chromstahlblech verzinnt | Messing-/Baubronzeblech,0.567488 | 0.555256 | 0.521318 | 0.505360 | 0.500154 | 0.499195 | 0.486132 | 0.483245 | 0.483232 | 0.480819
BAAI/bge-m3,baseline,-,144,IfcPlate Hochfester Stahl,Stahlblech blank | Stahlblech verzinkt,Stahlblech blank | Stahlblech verzinkt,2,Betonfertigteil hochfest,0.620287,7,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.142857,0.204382,0.071429,0.500000,Betonfertigteil hochfest | Hartfaserplatte | Hartbeton zweischichtig | Betonfertigteil normalfest | Hartbeton einschichtig | Gipsfaserplatte | Stahlblech verzinkt | Tiefgründung Vorgefertigter Betonpfahl | Faserzementplatte | Mitteldichte Faserplatte MDF Harnstoff-Formaldehyd-gebunden,0.620287 | 0.526953 | 0.523343 | 0.513813 | 0.512581 | 0.507613 | 0.493995 | 0.489669 | 0.487126 | 0.482865
BAAI/bge-m3,baseline,-,145,IfcPlate Stahl,Stahlblech blank | Stahlblech verzinkt,Stahlblech blank | Stahlblech verzinkt,2,Stahlblech verzinkt,0.567488,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Stahlblech verzinkt | Stahlblech blank | Stahlprofil blank | Gipskartonplatte | Gipsfaserplatte | Armierungsstahl | Faserzementplatte | Chromnickelstahlblech verzinnt | Chromstahlblech verzinnt | Messing-/Baubronzeblech,0.567488 | 0.555256 | 0.521319 | 0.505360 | 0.500154 | 0.499195 | 0.486132 | 0.483245 | 0.483232 | 0.480819
BAAI/bge-m3,baseline,-,146,IfcPlate Hochfester Stahl,Stahlblech blank | Stahlblech verzinkt,Stahlblech blank | Stahlblech verzinkt,2,Betonfertigteil hochfest,0.620287,7,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.142857,0.204382,0.071429,0.500000,Betonfertigteil hochfest | Hartfaserplatte | Hartbeton zweischichtig | Betonfertigteil normalfest | Hartbeton einschichtig | Gipsfaserplatte | Stahlblech verzinkt | Tiefgründung Vorgefertigter Betonpfahl | Faserzementplatte | Mitteldichte Faserplatte MDF Harnstoff-Formaldehyd-gebunden,0.620287 | 0.526953 | 0.523343 | 0.513813 | 0.512581 | 0.507613 | 0.493995 | 0.489669 | 0.487126 | 0.482865
BAAI/bge-m3,baseline,-,147,IfcPlate Stahl,Stahlblech blank | Stahlblech verzinkt,Stahlblech blank | Stahlblech verzinkt,2,Stahlblech verzinkt,0.567488,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Stahlblech verzinkt | Stahlblech blank | Stahlprofil blank | Gipskartonplatte | Gipsfaserplatte | Armierungsstahl | Faserzementplatte | Chromnickelstahlblech verzinnt | Chromstahlblech verzinnt | Messing-/Baubronzeblech,0.567488 | 0.555256 | 0.521319 | 0.505360 | 0.500154 | 0.499195 | 0.486132 | 0.483245 | 0.483232 | 0.480819
BAAI/bge-m3,baseline,-,148,IfcPlate Hochfester Stahl,Stahlblech blank | Stahlblech verzinkt,Stahlblech blank | Stahlblech verzinkt,2,Betonfertigteil hochfest,0.620287,7,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.142857,0.204382,0.071429,0.500000,Betonfertigteil hochfest | Hartfaserplatte | Hartbeton zweischichtig | Betonfertigteil normalfest | Hartbeton einschichtig | Gipsfaserplatte | Stahlblech verzinkt | Tiefgründung Vorgefertigter Betonpfahl | Faserzementplatte | Mitteldichte Faserplatte MDF Harnstoff-Formaldehyd-gebunden,0.620287 | 0.526953 | 0.523343 | 0.513813 | 0.512581 | 0.507613 | 0.493995 | 0.489669 | 0.487126 | 0.482865
BAAI/bge-m3,baseline,-,149,IfcPlate Stahlblech,Stahlblech blank | Stahlblech verzinkt,Stahlblech blank | Stahlblech verzinkt,2,Stahlblech blank,0.666493,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Stahlblech blank | Stahlblech verzinkt | Messing-/Baubronzeblech | Chromstahlblech verzinnt | Chromnickelstahlblech verzinnt | Chromnickelstahlblech blank | Chromstahlblech blank | Aluminiumblech blank | Kupferblech blank | Stahlprofil blank,0.666493 | 0.660579 | 0.633323 | 0.611507 | 0.601876 | 0.586708 | 0.584715 | 0.558709 | 0.551536 | 0.510259
