model,query_id,query,relevant_input,relevant_resolved,relevant_count,predicted_top1,predicted_top1_score,expected_rank,top1_correct,hit@1,hit@5,hit@10,mrr@10,ndcg@10,map@10,recall@10,top10_materials,top10_scores
google-bert/bert-base-multilingual-uncased,192,Ramp TWO_STRAIGHT_RUN_RAMP Beton,Tiefbaubeton,Tiefbaubeton,1,Tiefgründung Mikrobohrpfahl,0.564739,66,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Tiefgründung Mikrobohrpfahl | Gipsfaserplatte | Gipskartonplatte | Silicon-Fugenmasse | Polystyrol extrudiert XPS | Messing-/Baubronzeblech | 2-Komponenten Klebstoff | Dichtungsbahn Polyolefin FPO | Tiefgründung Rüttelstopfsäule | Dichtungsbahn Gummi EPDM,0.564739 | 0.562159 | 0.550485 | 0.549837 | 0.545772 | 0.542806 | 0.540289 | 0.526257 | 0.524881 | 0.522138
google-bert/bert-base-multilingual-uncased,193,Ramp TWO_STRAIGHT_RUN_RAMP Stahlbeton,Tiefbaubeton,Tiefbaubeton,1,Tiefgründung Mikrobohrpfahl,0.643520,62,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Tiefgründung Mikrobohrpfahl | Mitteldichte Faserplatte MDF Harnstoff-Formaldehyd-gebunden | Spanplatte Harnstoff-Formaldehyd-gebunden Trockenbereich | Messing-/Baubronzeblech | Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich | Spanplatte Harnstoff-Formaldehyd-gebunden beschichtet Trockenbereich | Holzwolle-Leichtbauplatte zementgebunden | Sperrholz Multiplex Harnstoff-Formaldehyd-gebunden Trockenbereich | OSB Platte Phenol-Formaldehyd-gebunden Feuchtbereich | Silicon-Fugenmasse,0.643520 | 0.622018 | 0.619779 | 0.619450 | 0.612404 | 0.611469 | 0.610291 | 0.609558 | 0.604218 | 0.600177
google-bert/bert-base-multilingual-uncased,194,Tendon BAR Stahl,Armierungsstahl,Armierungsstahl,1,Stahlprofil blank,0.779209,54,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Stahlprofil blank | Magerbeton | Stahlblech blank | Betonziegel | Heissbitumen | Aluminiumblech blank | Backstein | Kies gebrochen | Rundkies | Konstruktionsvollholz,0.779209 | 0.754482 | 0.753386 | 0.746672 | 0.744353 | 0.740641 | 0.739796 | 0.733515 | 0.731036 | 0.729758
google-bert/bert-base-multilingual-uncased,195,Tendon BAR Vergütungsstahl,Armierungsstahl,Armierungsstahl,1,Armierungsstahl,0.763992,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Armierungsstahl | Baugrubensicherung Rühlwand gespriesst | Baugrubensicherung Spundwand auskragend | Baukleber Einbettmörtel organisch | Baugrubensicherung Bohrpfahlwand gespriesst | Baugrubensicherung Rühlwand auskragend | Baugrubensicherung Nagelwand | Baugrubensicherung Spundwand gespriesst | Baugrubensicherung Bohrpfahlwand unverankert | Baugrubensicherung Rühlwand verankert,0.763992 | 0.748801 | 0.735466 | 0.724961 | 0.724343 | 0.723965 | 0.722803 | 0.722509 | 0.720206 | 0.717054
google-bert/bert-base-multilingual-uncased,196,Tendon COATED Stahl mit Korrosionsschutz,Armierungsstahl,Armierungsstahl,1,Spanplatte Harnstoff-Formaldehyd-gebunden beschichtet Trockenbereich,0.794990,23,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Spanplatte Harnstoff-Formaldehyd-gebunden beschichtet Trockenbereich | Holzwolle-Leichtbauplatte zementgebunden | Spanplatte Harnstoff-Formaldehyd-gebunden Trockenbereich | Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich | Tiefgründung Vorgefertigter Betonpfahl | OSB Platte Phenol-Formaldehyd-gebunden Feuchtbereich | Kunststeinplatte zementgebunden | Sperrholz Multiplex Harnstoff-Formaldehyd-gebunden Trockenbereich | Baugrubensicherung Bohrpfahlwand gespriesst | Sperrholz Multiplex Phenol-Formaldehyd-gebunden Feuchtbereich,0.794990 | 0.770423 | 0.767812 | 0.750606 | 0.747217 | 0.737950 | 0.729286 | 0.726321 | 0.725395 | 0.723969
google-bert/bert-base-multilingual-uncased,197,Tendon COATED Vergütungsstahl beschichtet,Armierungsstahl,Armierungsstahl,1,Spanplatte Harnstoff-Formaldehyd-gebunden beschichtet Trockenbereich,0.822495,17,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Spanplatte Harnstoff-Formaldehyd-gebunden beschichtet Trockenbereich | Baugrubensicherung Bohrpfahlwand gespriesst | Baugrubensicherung Rühlwand gespriesst | Mitteldichte Faserplatte MDF Harnstoff-Formaldehyd-gebunden | Spanplatte Harnstoff-Formaldehyd-gebunden Trockenbereich | Baugrubensicherung Spundwand gespriesst | Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich | Baugrubensicherung Bohrpfahlwand unverankert | Tiefgründung Vorgefertigter Betonpfahl | Sperrholz Multiplex Harnstoff-Formaldehyd-gebunden Trockenbereich,0.822495 | 0.759556 | 0.755379 | 0.740791 | 0.737577 | 0.726166 | 0.725146 | 0.723427 | 0.717781 | 0.716132
google-bert/bert-base-multilingual-uncased,198,Tendon STRAND Litze,Armierungsstahl,Armierungsstahl,1,Silicon-Fugenmasse,0.672732,52,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Silicon-Fugenmasse | Faserzementplatte | Magerbeton | Konstruktionsvollholz | Heissbitumen | Stahlprofil blank | Baukleber Einbettmörtel organisch | Kunststeinplatte zementgebunden | Brettschichtholz | Messing-/Baubronzeblech,0.672732 | 0.657008 | 0.653952 | 0.653017 | 0.645354 | 0.645309 | 0.636787 | 0.633125 | 0.632982 | 0.628719
google-bert/bert-base-multilingual-uncased,199,Tendon STRAND Spannstahl,Armierungsstahl,Armierungsstahl,1,Furniersperrholz,0.661274,34,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Furniersperrholz | Brettsperrholz | Tiefgründung Mikrobohrpfahl | Bohrpfahlbeton | Dichtungsbahn Polyolefin FPO | Baugrubensicherung Spundwand auskragend | 2-Komponenten Klebstoff | Baukleber Einbettmörtel mineralisch | Baukleber Einbettmörtel organisch | Tiefgründung Ortbetonbohrpfahl 900,0.661274 | 0.660850 | 0.655687 | 0.651358 | 0.649053 | 0.632736 | 0.627936 | 0.627440 | 0.626918 | 0.626697
google-bert/bert-base-multilingual-uncased,200,Tendon WIRE Draht,Armierungsstahl,Armierungsstahl,1,Baukleber Einbettmörtel organisch,0.638087,15,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Baukleber Einbettmörtel organisch | Messing-/Baubronzeblech | 2-Komponenten Klebstoff | Bohrpfahlbeton | Konstruktionsvollholz | Faserzementplatte | Kies gebrochen | Aluminiumblech blank | Tiefgründung Mikrobohrpfahl | Baugrubensicherung Spundwand auskragend,0.638087 | 0.596362 | 0.587286 | 0.580108 | 0.575664 | 0.573876 | 0.572754 | 0.569367 | 0.565304 | 0.564555
google-bert/bert-base-multilingual-uncased,201,Tendon WIRE Spannstahl,Armierungsstahl,Armierungsstahl,1,Bohrpfahlbeton,0.686119,9,False,0.000000,0.000000,1.000000,0.111111,0.301030,0.111111,1.000000,Bohrpfahlbeton | Baukleber Einbettmörtel organisch | Messing-/Baubronzeblech | Tiefgründung Mikrobohrpfahl | Dichtungsbahn Polyolefin FPO | 2-Komponenten Klebstoff | Faserzementplatte | Spanplatte Harnstoff-Formaldehyd-gebunden Trockenbereich | Armierungsstahl | Baugrubensicherung Bohrpfahlwand unverankert,0.686119 | 0.676832 | 0.657312 | 0.650430 | 0.645700 | 0.640050 | 0.636861 | 0.632694 | 0.625092 | 0.620951
google-bert/bert-base-multilingual-uncased,202,TendonConduit COUPLER Stahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Konstruktionsvollholz,0.624436,4,False,0.000000,1.000000,1.000000,0.250000,0.202107,0.083333,0.333333,Konstruktionsvollholz | Polystyrol extrudiert XPS | Kies gebrochen | Stahlprofil blank | Heissbitumen | Polystyrol expandiert EPS | Chromstahlblech verzinnt | Faserzementplatte | Magerbeton | Kunststeinplatte zementgebunden,0.624436 | 0.612275 | 0.612064 | 0.606780 | 0.601479 | 0.599078 | 0.590751 | 0.590202 | 0.586489 | 0.586197
google-bert/bert-base-multilingual-uncased,203,TendonConduit COUPLER Vergütungsstahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Baugrubensicherung Rühlwand gespriesst,0.743208,68,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Baugrubensicherung Rühlwand gespriesst | Baugrubensicherung Bohrpfahlwand gespriesst | Armierungsstahl | Baugrubensicherung Spundwand gespriesst | Sperrholz Multiplex Harnstoff-Formaldehyd-gebunden Trockenbereich | Spanplatte Harnstoff-Formaldehyd-gebunden beschichtet Trockenbereich | Baugrubensicherung Bohrpfahlwand unverankert | Baugrubensicherung Spundwand auskragend | Sperrholz Multiplex Phenol-Formaldehyd-gebunden Feuchtbereich | Mitteldichte Faserplatte MDF Harnstoff-Formaldehyd-gebunden,0.743208 | 0.725124 | 0.725016 | 0.723599 | 0.718556 | 0.717820 | 0.712174 | 0.710856 | 0.710713 | 0.710050
google-bert/bert-base-multilingual-uncased,204,TendonConduit COUPLER Kunststoff,Polyethylen PE | Polypropylen PP | Polycarbonat PC | Polyvinylchlorid PVC | Polyamid PA glasfaserverstärkt | Polyester UP glasfaserverstärkt,Polyethylen PE | Polypropylen PP | Polycarbonat PC | Polyvinylchlorid PVC | Polyamid PA glasfaserverstärkt | Polyester UP glasfaserverstärkt,6,2-Komponenten Klebstoff,0.713675,15,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2-Komponenten Klebstoff | Kunststeinplatte zementgebunden | Polystyrol extrudiert XPS | Tiefgründung Mikrobohrpfahl | Sperrholz Multiplex Harnstoff-Formaldehyd-gebunden Trockenbereich | Dichtungsbahn Polyolefin FPO | Bohrpfahlbeton | Spanplatte Harnstoff-Formaldehyd-gebunden Trockenbereich | Sperrholz Multiplex Phenol-Formaldehyd-gebunden Feuchtbereich | Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich,0.713675 | 0.695299 | 0.685235 | 0.680950 | 0.664225 | 0.663495 | 0.662492 | 0.662005 | 0.660599 | 0.659659
google-bert/bert-base-multilingual-uncased,205,TendonConduit DIABOLO Stahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Polystyrol extrudiert XPS,0.606798,4,False,0.000000,1.000000,1.000000,0.250000,0.202107,0.083333,0.333333,Polystyrol extrudiert XPS | Polystyrol expandiert EPS | Phenolharz PF | Stahlprofil blank | Dichtungsbahn Polyolefin FPO | 2-Komponenten Klebstoff | Magerbeton | Aluminiumprofil blank | Bitumenemulsion | Kies gebrochen,0.606798 | 0.606220 | 0.605053 | 0.600414 | 0.591433 | 0.588301 | 0.586023 | 0.583977 | 0.580269 | 0.579159
google-bert/bert-base-multilingual-uncased,206,TendonConduit DIABOLO Vergütungsstahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Baugrubensicherung Rühlwand gespriesst,0.708786,77,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Baugrubensicherung Rühlwand gespriesst | Sperrholz Multiplex Harnstoff-Formaldehyd-gebunden Trockenbereich | Baugrubensicherung Spundwand gespriesst | Spanplatte Harnstoff-Formaldehyd-gebunden beschichtet Trockenbereich | Mitteldichte Faserplatte MDF Harnstoff-Formaldehyd-gebunden | Sperrholz Multiplex Phenol-Formaldehyd-gebunden Feuchtbereich | Tiefgründung Mikrobohrpfahl | Spanplatte Harnstoff-Formaldehyd-gebunden Trockenbereich | Baugrubensicherung Bohrpfahlwand gespriesst | Armierungsstahl,0.708786 | 0.705080 | 0.694632 | 0.694349 | 0.693118 | 0.691862 | 0.690511 | 0.687921 | 0.682626 | 0.678033
google-bert/bert-base-multilingual-uncased,207,TendonConduit DIABOLO Kunststoff,Polyethylen PE | Polypropylen PP | Polycarbonat PC | Polyvinylchlorid PVC | Polyamid PA glasfaserverstärkt | Polyester UP glasfaserverstärkt,Polyethylen PE | Polypropylen PP | Polycarbonat PC | Polyvinylchlorid PVC | Polyamid PA glasfaserverstärkt | Polyester UP glasfaserverstärkt,6,2-Komponenten Klebstoff,0.692078,10,False,0.000000,0.000000,1.000000,0.100000,0.087472,0.016667,0.166667,2-Komponenten Klebstoff | Polystyrol extrudiert XPS | Dichtungsbahn Polyolefin FPO | Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich | OSB Platte Phenol-Formaldehyd-gebunden Feuchtbereich | Sperrholz Multiplex Harnstoff-Formaldehyd-gebunden Trockenbereich | Sperrholz Multiplex Phenol-Formaldehyd-gebunden Feuchtbereich | Tiefgründung Mikrobohrpfahl | Spanplatte Harnstoff-Formaldehyd-gebunden Trockenbereich | Polyamid PA glasfaserverstärkt,0.692078 | 0.671120 | 0.663777 | 0.658522 | 0.658401 | 0.656191 | 0.650376 | 0.649985 | 0.649582 | 0.646882
google-bert/bert-base-multilingual-uncased,208,TendonConduit DUCT Kunststoff,Polyethylen PE | Polypropylen PP | Polycarbonat PC | Polyvinylchlorid PVC | Polyamid PA glasfaserverstärkt | Polyester UP glasfaserverstärkt,Polyethylen PE | Polypropylen PP | Polycarbonat PC | Polyvinylchlorid PVC | Polyamid PA glasfaserverstärkt | Polyester UP glasfaserverstärkt,6,Polystyrol extrudiert XPS,0.723139,7,False,0.000000,0.000000,1.000000,0.142857,0.100867,0.023810,0.166667,Polystyrol extrudiert XPS | 2-Komponenten Klebstoff | Kunststeinplatte zementgebunden | Polystyrol expandiert EPS | Spanplatte Harnstoff-Formaldehyd-gebunden Trockenbereich | Tiefgründung Mikrobohrpfahl | Polyamid PA glasfaserverstärkt | Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich | Dichtungsbahn Polyolefin FPO | OSB Platte Phenol-Formaldehyd-gebunden Feuchtbereich,0.723139 | 0.711216 | 0.688466 | 0.676580 | 0.659629 | 0.656082 | 0.652286 | 0.649066 | 0.649026 | 0.645274
google-bert/bert-base-multilingual-uncased,209,TendonConduit DUCT Stahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Polystyrol extrudiert XPS,0.637333,4,False,0.000000,1.000000,1.000000,0.250000,0.202107,0.083333,0.333333,Polystyrol extrudiert XPS | Konstruktionsvollholz | Polystyrol expandiert EPS | Stahlprofil blank | Kies gebrochen | Heissbitumen | Faserzementplatte | Phenolharz PF | 2-Komponenten Klebstoff | Kunststeinplatte zementgebunden,0.637333 | 0.614670 | 0.614380 | 0.609792 | 0.599632 | 0.595943 | 0.586189 | 0.582432 | 0.581109 | 0.577238
google-bert/bert-base-multilingual-uncased,210,TendonConduit GROUTING_DUCT Kunststoff,Polyethylen PE | Polypropylen PP | Polycarbonat PC | Polyvinylchlorid PVC | Polyamid PA glasfaserverstärkt | Polyester UP glasfaserverstärkt,Polyethylen PE | Polypropylen PP | Polycarbonat PC | Polyvinylchlorid PVC | Polyamid PA glasfaserverstärkt | Polyester UP glasfaserverstärkt,6,Polystyrol extrudiert XPS,0.699999,13,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Polystyrol extrudiert XPS | 2-Komponenten Klebstoff | Kunststeinplatte zementgebunden | Tiefgründung Mikrobohrpfahl | Spanplatte Harnstoff-Formaldehyd-gebunden Trockenbereich | Dichtungsbahn Polyolefin FPO | Spanplatte Harnstoff-Formaldehyd-gebunden beschichtet Trockenbereich | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Sperrholz Multiplex Harnstoff-Formaldehyd-gebunden Trockenbereich | Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich,0.699999 | 0.678762 | 0.664968 | 0.659698 | 0.649717 | 0.648825 | 0.642583 | 0.640222 | 0.638771 | 0.638667
google-bert/bert-base-multilingual-uncased,211,TendonConduit GROUTING_DUCT Stahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Polystyrol extrudiert XPS,0.655583,56,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Polystyrol extrudiert XPS | Tiefgründung Rüttelstopfsäule | Polystyrol expandiert EPS | Tiefgründung Mikrobohrpfahl | 2-Komponenten Klebstoff | Kunststeinplatte zementgebunden | Dichtungsbahn Polyolefin FPO | Messing-/Baubronzeblech | Baukleber Einbettmörtel organisch | Hartbeton einschichtig,0.655583 | 0.610549 | 0.605458 | 0.602580 | 0.588550 | 0.584987 | 0.584221 | 0.574781 | 0.570796 | 0.568822
google-bert/bert-base-multilingual-uncased,212,TendonConduit TRUMPET Stahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Stahlprofil blank,0.635628,1,True,1.000000,1.000000,1.000000,1.000000,0.617320,0.416667,0.666667,Stahlprofil blank | Heissbitumen | Magerbeton | Kies gebrochen | Rundkies | Konstruktionsvollholz | Balkenschichtholz | Stahlblech blank | Phenolharz PF | Aluminiumprofil blank,0.635628 | 0.632826 | 0.626626 | 0.626335 | 0.617998 | 0.609629 | 0.598838 | 0.591373 | 0.590211 | 0.587160
google-bert/bert-base-multilingual-uncased,213,TendonConduit TRUMPET Vergütungsstahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Armierungsstahl,0.715314,68,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Armierungsstahl | Baugrubensicherung Rühlwand gespriesst | Baugrubensicherung Spundwand gespriesst | Baugrubensicherung Bohrpfahlwand gespriesst | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Dichtungsbahn Polyolefin FPO | Baugrubensicherung Spundwand auskragend | Spanplatte Harnstoff-Formaldehyd-gebunden beschichtet Trockenbereich | Massivholz Fichte Tanne Lärche luftgetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet rau,0.715314 | 0.705012 | 0.693334 | 0.676711 | 0.670116 | 0.666843 | 0.665423 | 0.660987 | 0.659020 | 0.658978
google-bert/bert-base-multilingual-uncased,214,TrackElement BLOCKINGDEVICE Stahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Silicon-Fugenmasse,0.681379,47,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Silicon-Fugenmasse | Baugrubensicherung Nagelwand | Messing-/Baubronzeblech | Spanplatte Harnstoff-Formaldehyd-gebunden Trockenbereich | Kunststeinplatte zementgebunden | Mitteldichte Faserplatte MDF Harnstoff-Formaldehyd-gebunden | Holzwolle-Leichtbauplatte zementgebunden | 2-Komponenten Klebstoff | Baugrubensicherung Schlitzwand 400 | Armierungsstahl,0.681379 | 0.673150 | 0.671374 | 0.666015 | 0.662015 | 0.657536 | 0.649070 | 0.647250 | 0.642111 | 0.640597
google-bert/bert-base-multilingual-uncased,215,TrackElement BLOCKINGDEVICE Aluminium,Aluminiumprofil blank,Aluminiumprofil blank,1,Plexiglas PMMA Acrylglas,0.681394,28,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Plexiglas PMMA Acrylglas | Holzwolle-Leichtbauplatte zementgebunden | Messing-/Baubronzeblech | Silicon-Fugenmasse | Mitteldichte Faserplatte MDF Harnstoff-Formaldehyd-gebunden | 2-Komponenten Klebstoff | Polyamid PA glasfaserverstärkt | Spanplatte Harnstoff-Formaldehyd-gebunden Trockenbereich | Polyester UP glasfaserverstärkt | Baugrubensicherung Nagelwand,0.681394 | 0.671419 | 0.667513 | 0.665602 | 0.652036 | 0.648229 | 0.647567 | 0.644256 | 0.643987 | 0.640970
google-bert/bert-base-multilingual-uncased,216,TrackElement BLOCKINGDEVICE Stahlguss,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Holzwolle-Leichtbauplatte zementgebunden,0.721244,57,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Holzwolle-Leichtbauplatte zementgebunden | Spanplatte Harnstoff-Formaldehyd-gebunden Trockenbereich | Silicon-Fugenmasse | Messing-/Baubronzeblech | Spanplatte Harnstoff-Formaldehyd-gebunden beschichtet Trockenbereich | Mitteldichte Faserplatte MDF Harnstoff-Formaldehyd-gebunden | Baugrubensicherung Nagelwand | Plexiglas PMMA Acrylglas | Kunststeinplatte zementgebunden | Sperrholz Multiplex Harnstoff-Formaldehyd-gebunden Trockenbereich,0.721244 | 0.707974 | 0.707867 | 0.705637 | 0.701805 | 0.700842 | 0.693432 | 0.690573 | 0.682559 | 0.671933
google-bert/bert-base-multilingual-uncased,217,TrackElement DERAILER Stahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Aluminiumprofil blank,0.665588,4,False,0.000000,1.000000,1.000000,0.250000,0.350148,0.166667,0.666667,Aluminiumprofil blank | Betonfertigteil hochfest | 2-Komponenten Klebstoff | Stahlprofil blank | Betonfertigteil normalfest | Silicon-Fugenmasse | Armierungsstahl | Stahlblech verzinkt | Faserzementplatte | Konstruktionsvollholz,0.665588 | 0.652573 | 0.647893 | 0.647077 | 0.639109 | 0.635936 | 0.635734 | 0.633165 | 0.628296 | 0.627715
google-bert/bert-base-multilingual-uncased,218,TrackElement DERAILER Aluminium,Aluminiumprofil blank,Aluminiumprofil blank,1,Betonfertigteil hochfest,0.655793,7,False,0.000000,0.000000,1.000000,0.142857,0.333333,0.142857,1.000000,Betonfertigteil hochfest | Betonfertigteil normalfest | 2-Komponenten Klebstoff | Armierungsstahl | Plexiglas PMMA Acrylglas | Holzwolle-Leichtbauplatte zementgebunden | Aluminiumprofil blank | Silicon-Fugenmasse | Baugrubensicherung Bohrpfahlwand verankert | Baugrubensicherung Nagelwand,0.655793 | 0.654472 | 0.642493 | 0.636189 | 0.633760 | 0.629831 | 0.629724 | 0.620398 | 0.614422 | 0.612052
google-bert/bert-base-multilingual-uncased,219,TrackElement DERAILER Stahlguss,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Holzwolle-Leichtbauplatte zementgebunden,0.710675,22,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Holzwolle-Leichtbauplatte zementgebunden | Tiefgründung Vorgefertigter Betonpfahl | Baugrubensicherung Bohrpfahlwand verankert | Baugrubensicherung Bohrpfahlwand unverankert | Spanplatte Harnstoff-Formaldehyd-gebunden beschichtet Trockenbereich | Betonfertigteil normalfest | Baugrubensicherung Rühlwand auskragend | Spanplatte Harnstoff-Formaldehyd-gebunden Trockenbereich | Baugrubensicherung Spundwand auskragend | Baugrubensicherung Bohrpfahlwand gespriesst,0.710675 | 0.706142 | 0.698734 | 0.695995 | 0.691560 | 0.685911 | 0.682711 | 0.682120 | 0.681060 | 0.679769
google-bert/bert-base-multilingual-uncased,220,TrackElement FROG Stahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Magerbeton,0.626513,4,False,0.000000,1.000000,1.000000,0.250000,0.202107,0.083333,0.333333,Magerbeton | Gipskartonplatte | Gipsfaserplatte | Stahlprofil blank | Aluminiumprofil blank | Faserzementplatte | Silicon-Fugenmasse | Bitumenemulsion | Hartfaserplatte | Polyethylen PE,0.626513 | 0.618206 | 0.590727 | 0.587482 | 0.583986 | 0.582013 | 0.581546 | 0.579940 | 0.577970 | 0.572356
google-bert/bert-base-multilingual-uncased,221,TrackElement FROG Manganhartstahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Armierungsstahl,0.672385,83,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Armierungsstahl | Polyamid PA glasfaserverstärkt | Sperrholz Multiplex Harnstoff-Formaldehyd-gebunden Trockenbereich | Spanplatte Harnstoff-Formaldehyd-gebunden beschichtet Trockenbereich | Chromnickelstahlblech blank | Silicon-Fugenmasse | Chromnickelstahlblech verzinnt | Mitteldichte Faserplatte MDF Harnstoff-Formaldehyd-gebunden | Spanplatte Harnstoff-Formaldehyd-gebunden Trockenbereich | Holzwolle-Leichtbauplatte zementgebunden,0.672385 | 0.660971 | 0.651414 | 0.638988 | 0.638100 | 0.635975 | 0.632772 | 0.629080 | 0.627967 | 0.627719
google-bert/bert-base-multilingual-uncased,222,TrackElement FROG Vergütungsstahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Armierungsstahl,0.686768,67,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Armierungsstahl | Baugrubensicherung Nagelwand | Baugrubensicherung Rühlwand gespriesst | Baugrubensicherung Spundwand gespriesst | Mitteldichte Faserplatte MDF Harnstoff-Formaldehyd-gebunden | Baugrubensicherung Bohrpfahlwand unverankert | Baugrubensicherung Rühlwand auskragend | Sperrholz Multiplex Harnstoff-Formaldehyd-gebunden Trockenbereich | Baugrubensicherung Spundwand auskragend | Spanplatte Harnstoff-Formaldehyd-gebunden beschichtet Trockenbereich,0.686768 | 0.675846 | 0.668124 | 0.659677 | 0.654787 | 0.652253 | 0.648174 | 0.647733 | 0.647227 | 0.645369
google-bert/bert-base-multilingual-uncased,223,TrackElement HALF_SET_OF_BLADES Stahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Silicon-Fugenmasse,0.557067,74,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Silicon-Fugenmasse | Messing-/Baubronzeblech | Polystyrol extrudiert XPS | Mitteldichte Faserplatte MDF Harnstoff-Formaldehyd-gebunden | 2-Komponenten Klebstoff | Spanplatte Harnstoff-Formaldehyd-gebunden Trockenbereich | Polyethylenfolie PE | Polyamid PA glasfaserverstärkt | Tiefgründung Mikrobohrpfahl | Dichtungsbahn Polyolefin FPO,0.557067 | 0.554040 | 0.540907 | 0.536003 | 0.520457 | 0.512413 | 0.507761 | 0.507269 | 0.507156 | 0.505931
